index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv_e,hrv,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
2716,18.60502862,17.41979323,75.94754509,-33.69014269,79.59282901,-23.83352451,15.91244043,130.70974012,-45.10459832,18.33218000,0.01939289,16.78276000,0.01626872,16.01286000,0.01148754,15.70673000,0.01584755,15.49802000,0.01247097,0.98618580,-297.10290000,4.51113300,0.08839653,4924.08900000,100.79360000,-1.74772100,0.18499770,573.52961431,-0.26402528,0.30685218,-0.40628636,8.60076768,0.03568487,-0.37946030,8.60913438,8.59529211,0.30685218,-0.37946030,2.67705769,-334.89284934,164.73085529,-12.79120808,-82.69284934,174.02169716,-15.73332241,-82.18384818,174.02169716,45.04056017,-706.84418548,751.31390026,-161718.44258900,8.90538506,5.08479476,0.27309086,7.60796000,2.09741135,120.17281848
2717,38.66014304,0.86264360,53.80960563,-58.77939232,78.93119677,-10.97072450,15.93766435,168.68626683,-52.59038318,18.18797000,0.02053916,16.72112000,0.02349695,16.03064000,0.01577925,15.75774000,0.01771607,15.58336000,0.01889503,1.38379300,33.64835000,4.36969900,0.09226246,4961.93500000,79.89903000,-1.77657800,0.13742340,628.88070009,-0.37462665,0.07495118,-0.49952790,8.70650659,0.00860875,-0.47235617,8.71931060,8.70618397,0.07495118,-0.47235617,-40.73381241,-231.82254793,-46.59639316,31.27905220,20.37745207,-37.16902645,31.45331529,20.10742690,-37.16902645,583.05416144,175.06544481,21.57333742,-178207.57193300,8.79540470,0.46238644,0.90010869,1.11195093,0.83995304,48.12576423
2742,188.56670403,0.19637125,-17.36839637,-53.55228086,-9.39090170,-55.50962928,16.13751583,293.52177694,62.75397118,18.13671000,0.01923546,16.80840000,0.01672320,16.21779000,0.01376436,15.98743000,0.01474415,15.85661000,0.02161245,0.86749020,-219.31280000,4.56830900,0.06978173,5233.63700000,9.70462500,-1.65162900,0.02752346,842.11198349,0.15386379,-0.35349500,0.74867871,8.18144045,6.23996491,0.77419482,8.21798914,8.17380016,-0.35349500,0.77419482,4.18106968,-103.53908444,-296.42862504,-12.85582642,148.66091556,-287.14023121,-19.26700409,147.96662678,-287.14023121,329.91537142,1210.58014554,1321.53717366,-130066.85431500,18.46944986,8.09671289,0.39044920,16.08449577,1.06979579,61.29478387
2752,277.92694579,63.60680528,-20.80347210,6.81440513,3.62571215,21.58876513,14.57476667,93.33750505,26.26165061,15.91760000,0.01451304,14.95515000,0.01225804,14.64069000,0.01171621,14.53356000,0.01256867,14.52438000,0.01886208,1.95729300,-140.25550000,3.61987900,0.11917090,6258.93700000,25.63849000,-1.67445200,0.03370639,1043.61840217,-0.05448572,0.93431166,0.46177093,8.43494918,0.11099449,0.48793875,8.44905035,8.38304416,0.93431166,0.48793875,-7.83308066,-173.78754779,33.72174315,-1.87221093,78.41245221,43.04602776,6.82480006,78.13731465,43.04602776,347.21690151,659.08427777,28.93131630,-177262.98251100,8.47285540,1.74999279,0.65763107,1.07489813,0.32080535,18.38079278
2760,127.58534168,15.52849917,5.96259115,-29.33416813,29.35354433,-5.86645959,16.32099496,209.36847822,28.73426777,17.81413000,0.02534883,16.80505000,0.01965107,16.40497000,0.01358873,16.22770000,0.01553906,16.17502000,0.02037071,1.48637100,-26.48996000,4.26686100,0.07856733,5812.96300000,22.24653000,-1.31102600,0.02619847,1582.50086446,-1.20929682,-0.68052747,0.76078416,9.56116578,6.21194887,0.79055495,9.59379321,9.53691635,-0.68052747,0.79055495,109.79818022,-190.88898888,-51.32466923,-119.23744912,61.31101112,-42.36712496,-123.29891903,52.66864270,-42.36712496,679.97846623,503.57362434,28.48031481,-164356.16554300,11.21617249,1.20043048,0.80664108,1.63858672,0.49550828,28.39053318
2776,130.39661573,24.28272848,14.45356095,-62.85733014,64.30823397,-4.93967821,16.03057750,200.79389021,34.23425268,18.06780000,0.01906088,16.72489000,0.03993084,16.08542000,0.01341769,15.86551000,0.01382861,15.76709000,0.01720966,1.25237000,-86.67049000,4.67193700,0.08095979,5210.94400000,38.40940000,-1.18459100,0.08043524,860.61384017,-0.66516258,-0.25259040,0.48416218,8.99719451,6.25510727,0.51223594,9.01176424,8.99364816,-0.25259040,0.51223594,149.52759979,-223.85708082,-65.41983273,-158.92268087,28.34291918,-56.58622459,-159.65574862,23.87009629,-56.58622459,781.55283721,214.76389933,40.98465701,-163164.27123000,11.54296756,0.77273926,0.87451159,4.72944013,0.90787503,52.01740776
2834,117.34662118,40.69885292,7.01665328,-21.81228804,22.83497880,1.89025823,16.99259857,178.99917709,27.78368244,18.49821000,0.01600607,17.48767000,0.01613372,17.06604000,0.01165557,16.90928000,0.01587336,16.85541000,0.02000559,1.50078700,252.99790000,4.24266100,0.09143065,5915.39700000,23.06083000,-1.25432900,0.02856421,2291.23313718,-2.02677625,0.03540663,1.06802326,10.35349337,0.00341978,1.10034410,10.41180014,10.35343283,0.03540663,1.10034410,-218.55994175,-244.24234845,136.09522962,208.53409217,7.95765156,146.07674326,208.56008616,7.24446511,146.07674326,973.27045540,75.00552149,917.41923045,-137289.88751900,18.87863497,1.69052186,0.83562556,18.27024847,1.46678752,84.04073423
2837,30.30695466,-1.17460283,-16.75197691,-99.23153721,37.27683125,-93.47708039,14.73802718,158.66463593,-59.11626150,16.41439000,0.01532196,15.31476000,0.03424074,14.81736000,0.01764537,14.62354000,0.02367223,14.53515000,0.02119531,2.09985300,-258.12880000,4.24693900,0.05284207,5617.50700000,32.53071000,-1.19150700,0.08273231,622.89410801,-0.29781800,0.11632620,-0.53457434,8.63026909,0.01347927,-0.50764218,8.64518624,8.62948508,0.11632620,-0.50764218,304.01865895,-236.91813799,79.84837795,-313.86640347,15.28186201,88.19907585,-313.63190850,19.51103538,88.19907585,1817.99232785,168.38548552,94.05813627,-126756.58820300,24.25633849,0.60840623,0.95106274,7.79080493,1.14866653,65.81374447
2849,136.05168480,61.50398868,-5.64554777,-33.73728539,34.00027372,3.74940287,15.95519532,153.98531374,39.28621055,17.28641000,0.01542858,16.41160000,0.01679832,16.03573000,0.01797671,15.90836000,0.01692753,15.82560000,0.01533881,1.90509500,-187.97610000,4.17468900,0.19505260,6075.55000000,26.78228000,-2.37175700,0.04905745,1399.72675872,-0.97361210,0.47517131,0.88629944,9.31297113,0.05104469,0.91533400,9.35784524,9.30084101,0.47517131,0.91533400,45.95772831,-273.46867164,-99.76956390,-55.24610037,-21.26867164,-90.61252271,-56.25932382,-18.42217365,-90.61252271,437.82305816,-171.56517129,222.76318078,-169592.58079200,9.71464048,1.07431674,0.80084883,6.89822554,1.94694251,111.55158902
2861,19.25175583,17.37716014,56.31283452,-44.99614354,62.06836718,-36.65113997,16.15581494,131.58405144,-45.06460736,18.76720000,0.02258017,17.05937000,0.01914127,16.25372000,0.01550966,15.92336000,0.01621070,15.73814000,0.02124647,0.93530240,-412.88080000,4.61325000,0.08375122,4801.37900000,21.93690000,-1.48253300,0.08428293,644.44719361,-0.30211041,0.34046598,-0.45620654,8.64024345,0.03941488,-0.42926136,8.65090008,8.63353286,0.34046598,-0.42926136,104.33181309,-403.26791834,213.19540996,-114.59673750,-151.06791834,222.16872754,-120.46051626,-146.43494193,222.16872754,314.23719123,-1265.23354726,867.38398537,-137400.15039500,16.10812603,6.63070642,0.41679447,12.67211590,2.21178755,126.72609180
2891,116.07618823,66.28429875,-2.25590411,-71.00020673,71.00736574,-2.01803609,16.34450924,149.79835082,29.95484559,18.44348000,0.03141689,17.09115000,0.01356642,16.43405000,0.01515887,16.15626000,0.01372498,16.01602000,0.01533540,1.14272100,22.73659000,4.40885600,0.13219090,5080.14400000,55.16020000,-2.00640500,0.08182138,758.07249842,-0.56765357,0.33040414,0.37851874,8.90260265,0.03712173,0.40628868,8.91186874,8.89646936,0.33040414,0.40628868,-148.51867874,-208.80506471,5.06945422,138.90213235,43.39493529,14.83299098,140.41696342,38.20993540,14.83299098,763.54314313,340.16787233,4.84772128,-167783.07131800,10.75812656,0.74139197,0.87105687,0.79897422,0.33854948,19.39745610
2958,169.04851143,58.96759436,-39.51621609,-77.43248041,78.70554548,36.91554506,15.07045685,143.74409627,54.14265092,16.79471000,0.01496439,15.66008000,0.02338143,15.14185000,0.01759660,14.94426000,0.01020503,14.85869000,0.01237481,1.41320700,-154.51450000,4.47264700,0.03417114,5379.36600000,43.17765000,-1.83358100,0.10235230,564.97827339,-0.26687015,0.19571958,0.45790241,8.59766763,0.02276623,0.48473314,8.61132132,8.59543963,0.19571958,0.48473314,12.94032801,-270.89701728,-67.31586832,-22.33015645,-18.69701728,-58.05593020,-22.74999366,-18.18384256,-58.05593020,487.24894455,-156.33863454,55.72763157,-178141.34894200,8.64893869,0.54162586,0.88213437,3.91186351,2.13128397,122.11357664
2960,135.81128960,51.62906902,-0.52141397,-21.47995295,21.36971810,2.23503908,15.96880685,166.69933359,41.14727067,17.14731000,0.01693428,16.29694000,0.01834049,16.04884000,0.01770847,15.93809000,0.01846790,15.92139000,0.01656218,1.89640700,157.93810000,3.76668000,0.13908300,6379.85100000,2.51088500,-2.28680000,0.03344313,1955.71607372,-1.43319157,0.33880973,1.28685479,9.76504749,0.03470313,1.31732185,9.85350137,9.75916802,0.33880973,1.31732185,-148.05127724,-168.58006761,119.52615567,138.07748706,83.61993239,129.28767603,140.89564279,78.77882564,129.28767603,507.89031110,769.27897324,390.87873006,-151054.63804900,13.51966124,3.01121640,0.63568584,9.23290146,0.83709445,47.96197903
2961,157.45864148,8.20289825,-2.07556198,-45.11275081,36.23735781,-26.95036441,14.94560673,235.72129283,51.54379375,16.18504000,0.01944968,15.32246000,0.02872094,15.00631000,0.01385829,14.89091000,0.01392295,14.88706000,0.01251551,2.02117600,-14.10360000,4.06685400,0.11281290,6200.79700000,25.06004000,-2.14040300,0.01984759,1010.18724162,-0.35384340,-0.51912934,0.79106121,8.69688021,6.22345836,0.81816178,8.73527985,8.68137259,-0.51912934,0.81816178,91.40991779,-173.99870535,-91.30812329,-100.72447857,78.20129465,-82.29299020,-105.21282258,72.04946240,-82.29299020,423.20918736,626.60554353,112.53689606,-167644.24366300,10.07137400,1.83065147,0.69237984,3.58972535,0.58805622,33.69313980
2981,50.46981353,41.38091230,77.62938289,-58.18525348,96.88612074,-4.99243594,14.82660394,150.98291776,-13.15421879,16.49866000,0.01206294,15.44926000,0.01057377,14.92465000,0.00793953,14.71984000,0.02796699,14.55310000,0.02008194,1.68899100,36.16022000,4.30769100,0.10459220,5860.05200000,48.62781000,-1.64987800,0.05397509,745.03896694,-0.63442290,0.35191366,-0.16955066,8.97185343,0.03923425,-0.14156965,8.97297030,8.96494901,0.35191366,-0.14156965,-193.26670499,-284.09936695,-25.39888740,183.74503943,-31.89936695,-15.49553321,182.35240902,-39.08206818,-15.49553321,898.69500288,-350.63858760,2.03042658,-160784.35852300,12.33216284,0.73039574,0.88816957,0.83583540,2.89686991,165.97841940
2999,146.78089125,44.19795936,-3.00532880,-40.92596432,40.88191366,3.55467190,16.40968377,175.61200433,49.50748962,17.85929000,0.03140893,16.92845000,0.02468823,16.47979000,0.01810353,16.28426000,0.02211838,16.22833000,0.01883588,1.39998500,149.43690000,4.38918600,0.09631740,5557.49500000,31.21508000,-1.72340900,0.04702425,1220.43745433,-0.79016646,0.06063347,0.92813152,9.11746732,0.00665030,0.95659329,9.16751226,9.11726570,0.06063347,0.95659329,-99.25447227,-229.59917814,126.99948846,89.25759376,22.60082185,136.60866620,89.40592118,22.00673648,136.60866620,328.75193541,200.64570057,675.85484850,-162921.55735000,10.60754329,1.97987927,0.68541943,9.77605062,1.29240562,74.04938746
3000,12.51139827,0.40059439,29.94441022,-32.91502572,29.55734504,-33.26304220,15.74669198,122.17886307,-62.46911858,17.21217000,0.01481463,16.24361000,0.01552604,15.83252000,0.01212419,15.67704000,0.01550061,15.59800000,0.02372926,1.43472400,-156.77270000,4.29809500,0.10776030,5762.66200000,28.23874000,-1.62233900,0.01225019,1114.93989079,-0.27445951,0.43619108,-0.98868614,8.61858909,0.05063213,-0.96182467,8.67209229,8.60754409,0.43619108,-0.96182467,-10.60558369,-276.48154037,57.75761998,0.82525702,-24.28154037,67.09044114,-0.40470141,-24.29218946,67.09044114,433.82259243,-209.36439907,107.77621352,-176848.15414800,8.59285503,0.86415390,0.81724583,4.10409311,2.09843113,120.23124715
3009,221.98527691,23.11881601,-36.31452611,-71.06862733,-77.97455621,17.01361751,15.42504760,30.77067571,63.38715990,17.82146000,0.02519603,16.24140000,0.01929787,15.49821000,0.01117423,15.20358000,0.01135674,15.08246000,0.01237332,1.67773400,-105.15730000,4.79285100,0.09368836,4898.83400000,31.46022000,-1.31298900,0.02986551,517.45774223,0.19916770,0.11858966,0.46263510,8.13025421,0.01458674,0.48801119,8.14488726,8.12938928,0.11858966,0.48801119,25.32030095,-207.53323073,-75.32102428,-34.68508313,44.66676927,-66.09968795,-34.02987392,45.16794161,-66.09968795,386.29057614,367.22684739,66.51336658,-179442.49929700,8.20702122,1.08945885,0.76561906,3.48789937,0.69443551,39.78822396
3029,49.61209721,0.07252571,11.53972903,-27.09679741,28.07926590,-8.88575278,16.50966064,181.44607649,-45.43903631,17.90567000,0.02322178,16.99842000,0.01180124,16.61127000,0.01510255,16.40687000,0.01460825,16.33975000,0.02322937,2.17210900,-239.65710000,4.20866400,0.15992820,5909.09000000,30.28716000,-2.22296300,0.03139525,1561.60441869,-1.09537853,-0.02765191,-1.11264981,9.42888658,6.28025262,-1.08322546,9.49090510,9.42884604,-0.02765191,-1.08322546,220.20460185,-202.37081628,124.60176612,-230.19244041,49.82918372,133.21384924,-230.33758356,49.15388868,133.21384924,1062.02724504,463.46644155,389.38093322,-137961.81045600,18.68381031,1.87955000,0.81719427,13.57917813,0.98631406,56.51163272
3034,169.20423839,-11.54274223,-13.04736997,-28.18675188,2.98256575,-30.91651899,15.52171668,269.13537469,45.03017848,16.77610000,0.02077071,15.93001000,0.01352248,15.55541000,0.01716694,15.43743000,0.01766617,15.42670000,0.01646119,1.82811900,257.08280000,3.93444800,0.13024410,6244.94900000,16.68293000,-2.28887900,0.03732242,1151.76884562,-0.01228317,-0.81390180,0.81485242,8.37936128,6.18590020,0.84088679,8.42144798,8.33973976,-0.81390180,0.84088679,11.73894175,-301.32448406,62.58263540,-21.53421957,-49.12448406,71.84569058,-16.66084999,-50.98385651,71.84569058,345.05960478,-427.21215299,115.95026471,-177042.12334300,8.38143706,1.39663103,0.71433395,3.66900034,2.39535923,137.24397435
3037,171.60350932,-1.06540531,-10.42433179,-28.96444083,7.75957105,-29.78916889,16.05476862,263.54189979,55.16700560,17.42934000,0.01611853,16.55434000,0.02179042,16.17709000,0.01433974,15.98611000,0.01637493,15.92884000,0.01660474,2.12092700,325.73750000,4.33448200,0.16287800,5982.35300000,20.58632000,-1.97571400,0.03716096,1230.80406391,-0.07907312,-0.69855738,1.01026911,8.43489563,6.20027279,1.03651099,8.49834215,8.40591945,-0.69855738,1.03651099,8.01313362,-331.72793237,168.09547682,-18.13775979,-79.52793236,177.36964716,-11.48914322,-80.75685695,177.36964716,31.21863708,-681.17565963,816.51951751,-161312.39214800,8.70059753,5.43681196,0.23086164,7.65206661,2.06089278,118.08045856
3048,49.21138760,18.31038611,41.76478378,-44.59384351,60.47895196,-8.67204779,16.85890912,164.78294776,-32.49614967,19.36897000,0.02821386,17.70671000,0.01815373,16.93511000,0.01470004,16.63965000,0.01307635,16.47345000,0.01647627,1.13376400,95.78926000,4.59665800,0.06089344,5136.34000000,73.63951000,-1.08298600,0.08644858,1096.70944363,-0.89256317,0.24278932,-0.58919940,9.22759245,0.02631427,-0.56041063,9.24459423,9.22439786,0.24278932,-0.56041063,-137.11530812,-288.55271033,-89.48825925,127.79395396,-36.35271032,-79.75985448,126.79322706,-39.70254132,-79.75985448,579.56406373,-366.35887064,117.21238120,-164386.23065300,11.06533754,1.10451845,0.81848291,4.36800802,2.32299051,133.09755214
3075,210.19368832,-8.43658900,-14.30238978,-17.20327120,-20.18774443,-9.64188094,15.67984944,330.64123228,50.66694913,16.97572000,0.02025721,16.03024000,0.01558958,15.76063000,0.01226556,15.65567000,0.01328805,15.64876000,0.01670552,1.86428400,285.84650000,3.79911100,0.19524360,6557.88800000,35.61687000,-2.00895300,0.04168365,1841.60345643,1.01734363,-0.57227950,1.42443371,7.33058764,6.20503845,1.44725141,7.47208484,7.30821533,-0.57227950,1.44725141,128.24638723,-274.35250531,167.74311145,-138.36932791,-22.15250531,176.64200747,-136.21764967,-32.88702356,176.64200747,121.14640942,-241.08120857,1123.05653083,-160999.92822500,9.71426822,4.18900769,0.39740710,9.63111268,1.76104282,100.90032132
3088,137.24340500,62.20850503,4.46308066,-90.16342526,84.63098023,31.41591205,15.85953467,152.90249244,39.62273901,18.38613000,0.02592055,16.70875000,0.01442743,15.96482000,0.01478928,15.66005000,0.01156014,15.50138000,0.01442663,1.60139500,-61.37571000,4.76013900,0.09683405,4878.17200000,15.83028000,-1.38844500,0.00620979,622.47322713,-0.42683659,0.21839989,0.39696969,8.75831894,0.02493886,0.42430001,8.76859060,8.75559548,0.21839989,0.42430001,-19.03794130,-270.78149707,32.26398191,9.33714515,-18.58149707,41.62324661,8.87088829,-18.80855268,41.62324661,558.13966670,-164.73130316,27.20217768,-178253.58122100,8.76706830,0.44570994,0.90324093,4.12420718,2.34172339,134.17086719
3098,162.63639572,66.44431555,-10.86480290,-28.83627656,27.01491169,14.82461920,15.55896388,139.92259483,46.49517722,16.78769000,0.01208373,15.90701000,0.01444252,15.59384000,0.01650916,15.46565000,0.01937886,15.46512000,0.01868713,1.54418300,0.40441690,4.19061100,0.11767570,6139.52400000,28.75134000,-1.43750500,0.02553322,1412.21225881,-0.74389506,0.62591659,1.02430075,9.09226416,0.06889505,1.05261763,9.15299249,9.07069435,0.62591659,1.05261763,-61.57001272,-184.54926403,68.61455584,51.75555077,67.65073597,78.10639599,56.28988458,63.92736510,78.10639599,387.40580525,581.24449067,131.71341893,-169809.10392400,9.59238295,1.79573322,0.68463033,3.82992803,0.64535008,36.97583563
3103,209.54266485,-10.33035228,-30.28343720,-54.68343060,-49.25278142,-38.49061799,15.45348663,328.53809022,49.19497756,17.00566000,0.01688977,15.94879000,0.01876436,15.48491000,0.01240643,15.30556000,0.01680433,15.20984000,0.01500569,1.55726600,179.32350000,4.40264700,0.12220680,5731.40100000,25.83725000,-1.54970100,0.05163625,883.91898444,0.49271067,-0.30148311,0.66907167,7.84100149,6.24472626,0.69353055,7.87161286,7.83520340,-0.30148311,0.69353055,96.37604905,-300.91922764,30.34035643,-106.07027893,-48.71922764,39.33939651,-104.11861121,-52.76155812,39.33939651,463.12971486,-413.70345589,42.39781310,-177207.68988200,8.75938500,1.03648966,0.78838242,1.27009562,2.62748556,150.54383348
3107,241.93161297,46.25557951,-5.12447123,-44.34660577,-43.00909353,11.96242125,16.03387035,72.80650838,47.10100048,18.63436000,0.02676749,16.92942000,0.01905813,16.14486000,0.01244661,15.77478000,0.01290707,15.61816000,0.01895798,1.78470600,-146.65000000,4.52301000,0.24354340,4538.50600000,159.91860000,-3.00124600,0.02662480,475.38936387,0.09565642,0.30914026,0.34824875,8.23905880,0.03753012,0.37394849,8.24754069,8.23325708,0.30914026,0.37394849,57.24655269,-142.88129688,-89.07853430,-66.56823895,109.31870312,-79.95678024,-62.41958270,111.73945134,-79.95678024,212.59857136,920.62790973,89.95103414,-171285.72724800,8.75017717,2.88910887,0.50355909,2.53175688,0.42636499,24.42891463
3108,111.85479793,16.16371775,10.69099755,-24.47896287,26.70892062,-0.38808618,15.72225814,202.23015044,15.10509592,17.18273000,0.01546108,16.14906000,0.01080878,15.78426000,0.01729590,15.63536000,0.06340080,15.61070000,0.06927720,1.82404000,-105.27760000,3.70822500,0.19465430,6537.07400000,58.37874000,-2.95764900,0.06310961,1316.83877076,-1.17684455,-0.48098394,0.34315551,9.51792866,6.23262926,0.37282705,9.52522787,9.50576775,-0.48098394,0.37282705,156.57919264,-116.12153205,-29.77322988,-166.08550074,136.07846795,-20.96180504,-172.74995560,127.51155177,-20.96180504,580.05738724,1213.64585341,5.60384110,-151664.36976900,13.71630840,3.02075880,0.63903368,0.67223766,0.11631418,6.66431180
