group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,objid,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
Rg1,186.726245764,-0.3393473877,-7.6727883741,-21.7580430637,18.604304218,1.23764870404165E+018,289.818789192,61.9061884853,19.77443,0.03565309,18.99443,0.02620888,18.67733,0.01829625,18.572,0.02174775,18.50596,0.03550362,0.1102737,0.08113834,0.05884828,0.04462287,0.03163818,137.5216,6.22077,3.855157,0.1071247,6119.829,29.18404,-1.716182,0.03766198,5968.60487648,0.9529629774,-2.6442354353,5.2653703287,7.8211584574,5.9383013825,5.288370261,9.4412594305,7.3606072154,-2.6442354353,5.288370261,-3.1213812862,-22.8591578642,132.322179629,-627.645645767,-183.259456218,-141.349539563,-375.445645767,-174.371571943,-6.0926729078,-401.125921123,-174.371571943
Rg1,223.554932471,23.2443144298,-21.7035573481,-20.5302147939,18.6512793044,1.2376654275644E+018,31.8284262175,62.0223814429,20.04001,0.04398637,19.08211,0.02375549,18.72297,0.01308737,18.5758,0.01675065,18.48612,0.03559941,0.1864824,0.1372119,0.09951754,0.07546113,0.05350289,-231.2575,5.441783,3.801199,0.07936256,5851.812,62.25948,-1.730603,0.0457505,5019.05047564,2.0005161779,1.2417470794,4.4324786395,6.4365737367,0.1941377031,4.4522129709,7.8263453672,6.3156587668,1.2417470794,4.4522129709,-25.2924523206,15.9005024026,-58.6766720403,-744.698948432,-26.7529071328,49.1598882872,-492.498948432,-17.2696332353,-46.7767579027,-492.731005462,-17.2696332353
Rg1,163.198725122,23.3705982311,8.4536138782,-42.4083841916,17.2383875496,1.23766755034445E+018,214.280103032,62.9743116815,18.44814,0.02159657,17.59282,0.02357317,17.2541,0.02367577,17.18413,0.01364782,17.15323,0.02070122,0.1314626,0.09672896,0.07015591,0.0531971,0.03771741,111.3413,2.778795,4.202745,0.148636,6245.442,35.5074,-1.89532,0.02257429,3168.46272142,-1.189629897,-0.8109052794,2.8224757489,9.5453213549,6.1981296218,2.8521751129,9.9623321889,9.5108144969,-0.8109052794,2.8521751129,43.1846812155,-2.2400771541,298.766282476,-581.339318612,83.894764296,-308.626682299,-329.139318612,92.261836371,-279.549552482,-354.168276093,92.261836371
Rg1,197.599313738,20.7996348024,-19.7657280316,-24.2586538863,18.8256575363,1.23766791703613E+018,338.312724985,82.333248555,20.16243,0.04848958,19.29089,0.01875572,18.91099,0.02296149,18.73527,0.02183757,18.62416,0.03323946,0.1690292,0.12437,0.09020353,0.0683986,0.04849546,-65.57671,6.344866,3.917419,0.4794784,5856.806,29.76245,-1.773201,0.06351873,4721.99572401,0.5853742386,-0.2327981195,4.6797847871,7.7335266041,6.2530783063,4.7039349021,9.0517643196,7.7300219127,-0.2327981195,4.7039349021,-29.8637616741,-9.3446258174,-62.5309111464,-694.540318474,-92.8967163088,53.2205588786,-442.340318474,-83.4010902414,66.5119688577,-440.537788656,-83.4010902414
Rg1,199.258351935,39.4540755113,-16.2762170347,-20.7286780232,18.598409496,1.23766429529519E+018,101.179037017,76.5734395436,20.02624,0.03429918,18.9908,0.02461719,18.64004,0.01806085,18.50295,0.01819139,18.44788,0.03720733,0.07555953,0.05559599,0.04032285,0.03057559,0.02167848,28.15831,4.405177,4.076362,0.1544934,5992.748,44.03545,-1.301212,0.04810723,5290.75411471,-0.238177306,1.2051973933,5.1461490375,8.6366168982,0.1400019845,5.1728673773,10.0672592273,8.5521138141,1.2051973933,5.1728673773,5.8617918199,25.6949942637,-23.968104693,-637.029018158,177.028636635,13.815440268,-384.829018158,186.402584364,-40.0207298833,-382.991619733,186.402584364
Rg1,219.38198262,54.9643193015,-22.8774346549,-17.2237499817,18.0690140258,1.23765932548194E+018,95.5285239068,56.1518257539,19.31613,0.02757947,18.4605,0.01807682,18.13446,0.01928344,18.02743,0.01874298,18.01667,0.02208771,0.06535276,0.04808594,0.03487593,0.02644536,0.01875009,-178.7425,5.395362,3.970928,0.1097433,6023.39,32.95424,-1.484088,0.05287407,4610.17404648,-0.2473889844,2.5558951219,3.8288253493,8.9386415617,0.2899849018,3.8555788575,9.7347214287,8.5654371222,2.5558951219,3.8555788575,3.7394514709,28.3910387714,-22.106103773,-619.88132538,197.1489284,11.8906482933,-367.68132538,206.516966383,-93.7397813609,-355.729950862,206.516966383
Rg1,176.828198222,11.4189713192,-5.908229351,-15.073451595,19.0445324606,1.23766194864043E+018,256.03892283,68.2365138365,20.41408,0.05820991,19.41026,0.0243783,19.10302,0.02162651,18.94816,0.02276625,18.88056,0.04671838,0.1495835,0.1100621,0.07982624,0.06052982,0.0429164,329.9708,6.245594,4.159364,0.1968995,6047.632,67.25886,-1.554461,0.05781006,6893.75407177,-0.6166768126,-2.4805331157,6.4023831792,9.2649256561,6.0121451855,6.430276785,11.2777350095,8.9266904772,-2.4805331157,6.430276785,5.5683014789,-15.20230692,35.7599696563,-610.398745378,122.247539171,-45.7413585569,-358.198745378,131.435328488,51.8304105063,-357.368467579,131.435328488
Rg1,184.18832655,0.7117247457,-24.504840698,-25.1463306703,18.056994931,1.23764872230633E+018,284.006877022,62.3022175298,19.39686,0.02611646,18.44924,0.02492305,18.10412,0.01280095,17.9694,0.01420295,17.93616,0.02557308,0.1420011,0.104483,0.0757798,0.05746153,0.04074094,200.7682,3.280809,4.334884,0.1407188,6013.144,32.2626,-1.646494,0.02261548,4022.12283262,0.4524940878,-1.8139271228,3.5612342768,8.0728226351,6.056554747,3.5858045902,8.8333719415,7.8663926733,-1.8139271228,3.5858045902,-16.2025521704,-31.149678441,-149.877987508,-675.547626675,-98.2976325063,140.584067287,-423.347626675,-88.5293495277,232.113512705,-380.933603409,-88.5293495277
Rg1,208.340283428,42.0984460842,-25.2572214519,-16.4117754211,18.4031779235,1.23766185040314E+018,86.7309945731,70.407647962,19.74265,0.03931142,18.81614,0.01723354,18.46222,0.02020177,18.30776,0.03787554,18.30176,0.03416153,0.0242799,0.01786492,0.01295713,0.009824999,0.006966047,-23.10802,3.870975,4.125959,0.09767224,5931.48,34.96255,-1.174145,0.03469164,4665.99003269,0.0892212206,1.5620809839,4.3958395738,8.3740428144,0.1876375682,4.4215396812,9.4696676927,8.2270587731,1.5620809839,4.4215396812,6.199882314,29.4760083328,-172.379723371,-613.147898848,196.855412244,162.164452032,-360.947898848,206.692490681,91.98742422,-384.862324697,206.692490681
Rg1,190.121517971,-7.0188531631,-18.6301581049,-24.9743770125,17.86255294,1.23767176532034E+018,298.099620461,55.7501050729,18.99671,0.03425341,18.19033,0.02436846,17.89522,0.01518351,17.80591,0.01909003,17.79001,0.0289355,0.1093605,0.08046641,0.05836096,0.04425335,0.03137617,230.0343,3.05119,3.713119,0.3622683,6459.3,56.2332,-1.573435,0.02307228,4865.84901589,1.2898577721,-2.4157274582,4.0220659394,7.4312062606,5.9520902767,4.0440204007,8.4603148575,7.0275947048,-2.4157274582,4.0440204007,-16.6904089878,-26.3103125408,-42.3530662128,-738.051958147,-151.412429864,33.2254534259,-485.851958147,-141.979498524,189.361038724,-448.66296148,-141.979498524
Rg1,171.655931624,0.0794772483,-15.5040333079,-17.7186301688,18.3777555136,1.23767465046193E+018,262.458910401,56.1366456992,19.64774,0.04103039,18.75933,0.02498276,18.39318,0.02017738,18.30754,0.01538994,18.269,0.02558221,0.1573872,0.115804,0.08399072,0.06368762,0.04515532,392.924,4.918957,3.910161,0.1389346,6119.728,65.4436,-1.582273,0.06449827,5119.13989816,-0.3743484005,-2.8277861773,4.2507742715,9.1395419709,5.9686219313,4.2779219945,10.0911765434,8.6910789189,-2.8277861773,4.2779219945,-2.4195981927,-23.4194459468,-148.875410724,-677.179217679,9.5943984699,139.244739187,-424.979217679,19.3590266238,263.901340172,-361.043647646,19.3590266238
Rg1,173.050564576,-0.1307159688,-26.1310750572,-31.6778160634,17.7403970202,1.23764872122768E+018,264.756966321,56.7496984335,19.17864,0.03265534,18.18859,0.01747704,17.8154,0.01257751,17.67579,0.01595381,17.60655,0.02118029,0.1170501,0.08612433,0.06246455,0.04736498,0.03358236,285.4966,2.750328,4.352101,0.1401274,5942.389,33.52075,-1.409749,0.03993766,3370.81850252,-0.1688905975,-1.8404789659,2.8189591198,8.6872901694,6.0697087527,2.8454725355,9.1414290151,8.4900911458,-1.8404789659,2.8454725355,-4.3974451788,-40.8286613801,-134.135719917,-692.779478394,-118.959901121,124.906368138,-440.579478394,-109.240652785,215.411673429,-404.115934521,-109.240652785
Rg1,207.658787421,41.8282463229,-23.0350451972,-20.788999266,18.3132921186,1.23766184986614E+018,87.2471687003,70.9559543233,19.58003,0.03902514,18.68946,0.01379738,18.37094,0.02059801,18.2432,0.01770063,18.16825,0.02575328,0.05496882,0.04044553,0.02933447,0.02224344,0.01577088,27.71482,4.593413,3.932012,0.207934,5998.632,24.69456,-1.573444,0.05410697,4800.15017581,0.0752237532,1.5644571617,4.5374284442,8.3878036023,0.187614422,4.5631715513,9.5487058745,8.2406142405,1.5644571617,4.5631715513,2.0403090464,30.9617980213,-77.9243325078,-653.943064894,256.084031815,67.5246549271,-401.743064894,265.626004435,-8.5916630238,-407.287677864,265.626004435
Rg1,239.345432665,45.2462134558,-26.0092759387,-5.487671186,18.0719524585,1.23765932548896E+018,71.7621485228,49.0472782992,19.35047,0.02789666,18.42734,0.02333805,18.13219,0.01722972,18.04001,0.01953496,18.00526,0.03203565,0.06739186,0.04958628,0.03596411,0.0272705,0.01933512,-231.3706,4.839632,3.836836,0.05604685,6111.062,11.67327,-1.591293,0.02047506,5169.70090058,1.0604445147,3.2181933484,3.9044201112,7.9389071322,0.4173833429,3.9270911978,8.8571040262,7.2573740448,3.2181933484,3.9270911978,-0.8752051342,26.5674798555,-180.982874661,-617.773121307,252.001275296,170.595438311,-365.573121307,261.864937557,7.7579845408,-403.34392802,261.864937557
Rg1,217.289556663,30.6617551747,-15.980305775,-21.3943009284,18.5752131867,1.23766512855594E+018,48.1457424102,68.3656598283,19.91008,0.04113593,18.97495,0.01519909,18.64661,0.01517863,18.51809,0.01809308,18.52419,0.03221919,0.1125556,0.08281733,0.06006604,0.04554626,0.03229287,-241.1745,6.841136,4.064594,0.2147596,6093.538,62.88889,-1.570855,0.05937861,5504.36158632,1.3540647758,1.5115558349,5.1166105983,7.1222192393,0.2138574218,5.1383593229,8.782297161,6.9599716846,1.5115558349,5.1383593229,-20.449517051,17.1727556687,60.1933348045,-732.511976474,-58.9813451405,-69.6089470609,-480.311976474,-49.8689352796,-169.96032142,-454.597062681,-49.8689352796
Rg1,174.283605267,48.5033281696,-21.8361902436,-17.6084603049,17.5147142209,1.23765820343465E+018,151.96830824,64.2229972612,18.76669,0.01961754,17.82663,0.02175095,17.59165,0.02237579,17.49158,0.01313079,17.47695,0.02348854,0.1179655,0.08679789,0.06295307,0.04773541,0.033845,36.77349,3.891303,3.568938,0.06239395,6344.94,39.74987,-1.766315,0.02338202,4852.38315141,-1.8626074937,0.9916878853,4.3695389586,10.2271537084,0.0971187657,4.4013313068,11.134019501,10.1789600703,0.9916878853,4.4013313068,28.0373840848,-0.8844050795,-333.378053673,-553.148896573,24.2674714165,323.700685328,-300.948896573,34.6079038893,292.993442879,-330.918742988,34.6079038893
Rg1,198.932457369,16.7075198255,-32.8801861326,-32.2533301596,17.2133603014,1.23766858972889E+018,332.524621836,78.1594136135,18.47851,0.02635308,17.56869,0.01385312,17.28192,0.01050212,17.16355,0.009005111,17.12365,0.01972112,0.137804,0.1013948,0.07353999,0.05576315,0.03953677,-29.22915,6.572097,4.317317,0.2541014,6200.245,38.28102,-1.782373,0.04717468,3340.21484034,0.6080724719,-0.3162104473,3.2691427013,7.7182069325,6.2422044192,3.2932288411,8.39142863,7.711726733,-0.3162104473,3.2932288411,-44.0143267619,-13.5691925403,-140.295140803,-712.575508201,-72.6936293101,130.921351193,-460.375508201,-62.9553813503,149.672746453,-454.625205767,-62.9553813503
Rg1,184.029398816,43.969648454,-13.5699758695,-25.6614827211,17.815092925,1.23766184985847E+018,143.55185876,71.7170349028,19.02485,0.03352589,18.19211,0.01932194,17.90273,0.02033097,17.79928,0.0183345,17.75606,0.024043,0.06592198,0.04850477,0.0351797,0.0266757,0.01891341,104.836,5.931353,4.022392,0.356315,6098.746,89.5636,-1.579743,0.01542856,4577.28454109,-1.1550633742,0.8530851327,4.3462176807,9.5098327282,0.0898263369,4.3758017323,10.4682643891,9.4714921884,0.8530851327,4.3758017323,23.3909037769,17.1907405612,-43.0833502402,-599.1478215,216.561702654,32.8072007817,-346.9478215,225.995120956,1.5517746756,-348.492030414,225.995120956
Rg1,181.830431628,47.9635183529,-13.1316002716,-11.9171811994,18.5442589903,1.23766135808033E+018,142.452902499,67.4582014339,19.73483,0.03373953,18.8343,0.01868934,18.58708,0.01945185,18.48643,0.01953992,18.41212,0.02965006,0.1096829,0.08070361,0.05853299,0.04438379,0.03146866,91.97186,7.159923,4.184226,0.1248273,6332.797,31.35063,-1.870437,0.08915027,7108.36709794,-2.1605588542,1.6606785812,6.565288637,10.6009403896,0.1573017997,6.5980002653,12.486534533,10.4700565325,1.6606785812,6.5980002653,17.0581992212,4.8452010031,-258.693217774,-526.149522033,147.535488028,248.631464986,-273.949522033,157.642211259,202.646492825,-309.51630805,157.642211259
Rg2,193.790678729,50.8510571668,-19.487578809,-10.1355869178,18.6807113858,1.23765820612457E+018,121.471132616,66.2666279423,20.14008,0.04573869,19.15611,0.03156271,18.78304,0.01588775,18.58279,0.02105155,18.5221,0.03402335,0.06598816,0.04855346,0.03521502,0.02670248,0.01893239,-374.4005,5.135982,4.115622,0.1390476,5730.263,23.80539,-1.676929,0.0235346,4138.80055957,-0.8696565183,1.4207567305,3.788775254,9.2970268302,0.1534195419,3.8174711995,10.0502633916,9.1878266306,1.4207567305,3.8174711995,19.1107505603,10.8293611551,-139.58299462,-490.164123514,-257.221454738,130.785162871,-237.964123514,-247.484530707,92.8837022848,-255.155444302,-247.484530707
Rg2,175.873675674,11.7925635743,-7.7982834372,-9.1684708522,18.6746295917,1.23766194917691E+018,253.520050055,67.8786665205,19.79581,0.04005061,18.96416,0.02200658,18.71289,0.02172466,18.61701,0.03466465,18.61654,0.03357038,0.1971404,0.145054,0.1052053,0.07977397,0.05656074,279.2189,6.154995,3.749631,0.1551713,6390.946,23.5745,-1.603051,0.03519142,8713.2962755,-0.930798576,-3.1463660947,8.071897323,9.7568397888,5.9548391389,8.1007632439,12.681415055,9.2355997673,-3.1463660947,8.1007632439,0.6889941246,-12.0166288713,-132.97690733,-549.82087948,71.7556838137,123.152293362,-297.62087948,81.4703862382,212.549307058,-242.007163802,81.4703862382
Rg2,196.094212279,20.1874399166,-11.1344328755,-13.3682702252,18.8849563403,1.23766829874551E+018,326.716974258,82.454391761,20.03799,0.0394803,19.28045,0.02226336,18.94778,0.01579,18.85377,0.01857959,18.79804,0.03716213,0.1066204,0.07845025,0.05689866,0.04314454,0.03059001,-112.7853,6.622146,3.947341,0.1551444,6190.798,57.07557,-1.521902,0.01274431,6975.11678274,0.7656982854,-0.5026451028,6.9147167816,7.559452517,6.2166439506,6.9382931766,10.260859348,7.5427230001,-0.5026451028,6.9382931766,-15.4004840482,-8.0939072983,-70.0381415053,-563.162476349,-146.952282633,60.8964727027,-310.962476349,-137.432961441,81.4383038696,-306.225153682,-137.432961441
Rg2,212.29387958,35.718034936,-9.8795919901,-12.4480634713,18.0441090757,1.23766266159523E+018,65.182859034,71.3720267643,19.15404,0.02196914,18.29044,0.01580749,18.07167,0.01424063,17.9901,0.01507303,18.00911,0.0249517,0.06196631,0.04559422,0.03306873,0.02507502,0.0177785,-265.6617,4.174126,3.830934,0.2531967,6612.022,30.91441,-1.437827,0.01624918,7085.76182615,0.949980738,2.0543323959,6.7145569967,7.6404277884,0.2722265103,6.7375591781,10.1867973607,7.3590661906,2.0543323959,6.7375591781,-7.8361161742,13.8259142692,18.5772181896,-586.939184065,-103.401512871,-27.8543874541,-334.739184065,-94.1589930276,-116.83217952,-314.922895448,-94.1589930276
Rg2,180.838388074,12.7846362374,-9.0192472899,-13.1104872931,18.2818748156,1.23766195025281E+018,262.452821659,71.7674967037,19.47027,0.03351659,18.58951,0.0193311,18.35495,0.02001271,18.21736,0.01937139,18.16258,0.02947502,0.1441668,0.1060766,0.07693556,0.05833791,0.0413623,259.136,5.773056,3.711786,0.1743445,6303.475,43.74197,-1.701112,0.1023072,6268.44412304,-0.2575931274,-1.944241734,5.9537350952,8.7868076709,6.0600705223,5.9805101025,10.6289458617,8.5690088764,-1.944241734,5.9805101025,0.5011688202,-15.9053616291,-54.8457501177,-527.346674579,98.2513036943,44.9388177203,-275.146674579,107.722011488,104.706146999,-258.38307346,107.722011488
Rg2,194.206100884,30.1386092339,-11.4389406446,-12.7282739792,18.790802362,1.23766544258925E+018,101.815490158,86.7660245456,19.988,0.04057188,19.16828,0.02285208,18.90484,0.01985178,18.79016,0.02515175,18.7263,0.04444617,0.0605346,0.04454079,0.03230469,0.02449567,0.01736774,157.5334,6.987805,4.387918,0.04403363,6255.474,65.29197,-2.138603,0.02676584,6770.64672693,-0.0782096226,0.3738633819,6.7598643868,8.3954386499,0.0445464584,6.7860755695,10.7951012853,8.3871101278,0.3738633819,6.7860755695,5.9046796781,16.0621629758,-81.928553136,-533.912181187,186.365515558,71.7464638048,-281.712181187,195.920325889,59.130159262,-284.627708355,195.920325889
Rg2,17.6528882803,-9.840551523,28.6782312983,-13.8266260619,18.0110083042,1.23765294745951E+018,138.496153115,-72.1304594764,19.43839,0.03252736,18.50231,0.01470389,18.08053,0.01644495,17.9112,0.02586694,17.84362,0.0316656,0.2234946,0.1644452,0.1192694,0.09043837,0.06412193,-241.4163,4.85019,3.817539,0.134021,5971.423,52.40504,-1.669402,0.02276462,3119.47973724,-0.7168686951,0.6343176563,-2.9689887531,9.0783196506,0.0699286814,-2.9407367765,9.5427365292,9.0561321097,0.6343176563,-2.9407367765,31.174292505,-6.4637470145,-181.881101275,-454.622634266,200.43961411,171.654596524,-202.422634266,210.306331106,157.091456053,-213.921709525,210.306331106
Rg2,169.415928136,17.2599684366,0.1972110672,-15.9823776642,18.105263231,1.23766858597001E+018,232.552194225,66.2123093164,19.39748,0.02940571,18.47061,0.01290698,18.17356,0.01411998,18.07925,0.0154784,18.05479,0.0296017,0.09432749,0.06940527,0.05033849,0.03817015,0.02706311,352.371,4.324605,4.190419,0.144276,6280,40.53733,-1.518396,0.05643853,5414.2473353,-1.3278524691,-1.733758949,4.9542872277,9.7970128435,6.1052802148,4.9844076324,10.9920780611,9.6423825148,-1.733758949,4.9844076324,14.1245041175,-7.4815554158,94.5503817514,-472.760138045,244.98389572,-104.914573083,-220.560138045,253.987588589,-64.2265496593,-235.645480455,253.987588589
Rg2,198.863845578,60.041060503,-14.6020901623,-13.24982722,17.8333998027,1.23765831294412E+018,117.453072986,56.8309706984,19.12173,0.03082444,18.16722,0.02413307,17.91525,0.01657646,17.82833,0.01397511,17.86637,0.02132382,0.04492505,0.03305542,0.02397455,0.01817918,0.01288926,8.998139,3.353009,3.914017,0.07566641,6344.159,43.37629,-1.369986,0.02431729,5734.9434564,-1.4465254536,2.7843149774,4.8004927525,10.1508607747,0.2778549319,4.8309843124,11.2418140838,9.7615349497,2.7843149774,4.8309843124,12.1345450753,15.5412925551,-131.965375595,-461.559629652,238.692149421,121.6197189,-209.359629652,248.402881461,59.5291372353,-234.689352918,248.402881461
Rg2,344.561667212,6.5129103706,10.9182308648,-0.9485698156,19.2268556351,1.23766969730302E+018,79.6342830297,-46.6231505483,20.66368,0.06190898,19.713,0.01686562,19.35744,0.02149541,19.17349,0.02289328,19.15356,0.05109327,0.3895858,0.2866535,0.207905,0.1576481,0.1117745,-310.401,11.16087,3.809955,0.2460295,6095.755,68.07718,-1.580859,0.185354,7273.98741888,0.8988846601,4.9141962734,-5.2871139882,8.9228021935,0.5832575575,-5.2638938631,10.3597769081,7.4476220346,4.9141962734,-5.2638938631,8.0324946335,-7.4556408092,-344.437352788,-343.679524976,49.0503657973,334.682577378,-91.4795249762,59.4251962038,228.968540695,-260.680529503,59.4251962038
Rg2,235.449679399,57.8356235049,-24.9384137455,-10.6501499971,17.7837453691,1.23765494998558E+018,90.8485166347,47.291006213,19.15116,0.02632794,18.15921,0.01561113,17.85872,0.01522718,17.7505,0.01243871,17.7363,0.02062483,0.04874582,0.03586671,0.02601353,0.01972527,0.01398546,-237.9561,10.73885,4.104748,0.4172151,6141.156,35.16016,-1.673415,0.0296,4117.15841572,-0.0413547362,2.7922594895,3.0253214952,8.8157972991,0.3222838304,3.0514358364,9.3289625727,8.3619118006,2.7922594895,3.0514358364,2.0111922197,27.0426566919,-31.1151876332,-549.751538825,183.140612326,20.9434114923,-297.551538825,192.536837996,-74.3794492956,-288.86543972,192.536837996
