index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
5418,214.69245159,7.62396683,-15.71369703,-39.90898715,-39.03702418,-17.76958843,17.40796620,353.65499301,61.56330143,18.97702000,0.02722112,17.94678000,0.02835507,17.49354000,0.02045208,17.28548000,0.02515294,17.17430000,0.02469737,251.84680000,3.86172500,4.01970000,0.19264110,5528.28600000,41.14189000,-2.28953700,0.05353455,1763.08291692,0.83441535,-0.09278381,1.55035594,7.49132430,6.27079949,1.57374399,7.65484225,7.49074969,-0.09278381,1.57374399,212.93059087,-351.95321006,150.73872396,-223.00004440,-99.75321006,159.37338365,-221.74744602,-102.50752608,159.37338365,472.70617555,-767.91712065,855.86288225,-142492.64400900,15.57756162,4.37033377,0.56182508,13.25702256,2.08271561,119.33081452
5464,131.99511662,53.98655630,-10.38337106,-28.19211989,29.12948369,-7.35412798,15.99236066,164.00150742,38.58059691,17.44244000,0.01987086,16.42028000,0.01496525,16.06446000,0.01976177,15.93581000,0.01770891,15.88755000,0.01693390,210.32970000,2.92592000,3.92452500,0.05965182,6102.80100000,18.61384000,-1.06743000,0.04306099,1827.57243580,-1.37333737,0.39375905,1.13970140,9.70776237,0.04057239,1.16998236,9.77801151,9.69977341,0.39375905,1.16998236,-265.80138915,-186.32323055,81.35836274,255.94615599,65.87676945,91.48759459,258.40757063,55.44105840,91.48759459,1408.73208433,538.20862074,107.41795538,-133841.91459600,20.75516284,1.32509658,0.87997455,6.75268639,0.66916466,38.34031073
5469,172.03296586,63.67215109,-11.91281193,-33.12104386,26.96290603,22.62565651,17.37287442,137.45627690,51.04232448,18.84940000,0.02067222,17.90041000,0.02033504,17.44445000,0.01297723,17.24640000,0.01359629,17.17978000,0.01795731,-342.83890000,3.82104000,4.40342500,0.20736590,5527.10100000,48.46430000,-2.38022000,0.04896362,1672.68022065,-0.77484569,0.71110380,1.30069392,9.12852147,0.07797812,1.32910606,9.22477247,9.10078214,0.71110380,1.32910606,117.03990760,-397.59613648,-153.79471930,-126.15930829,-145.39613648,-144.85927901,-137.10217249,-135.12661422,-144.85927901,379.70251904,-1233.50619888,360.96014302,-146812.22261800,14.02768465,4.50742569,0.51363379,7.76709532,2.46552102,141.26394864
5475,37.04458416,-7.69521423,87.76630134,-9.58885580,67.13432112,57.33980060,16.60088662,177.11072789,-59.95326189,18.85044000,0.02441908,17.38025000,0.02359653,16.68139000,0.01339871,16.37981000,0.01471583,16.25897000,0.01511219,145.70990000,1.72566600,4.67542300,0.10102610,5006.32900000,29.65957000,-1.60671700,0.05114602,853.21656504,-0.42666783,0.02153397,-0.73855898,8.75899743,0.00245850,-0.71122365,8.78782539,8.75897096,0.02153397,-0.71122365,-287.05021595,-257.39282410,-10.00556140,277.48004740,-5.19282410,0.19043803,277.46644229,-5.87499222,0.19043803,1547.90260184,-51.45904179,17.48837056,-140439.46448200,18.48051048,0.19776839,0.97882370,1.25553142,2.01935943,115.70077251
5480,21.13317284,38.54196905,23.53997476,-1.56294388,23.52685570,1.74936159,16.77223450,130.00212518,-23.87501800,18.18764000,0.02205827,17.22172000,0.01368531,16.86678000,0.01756139,16.72556000,0.01644139,16.66266000,0.03060739,101.07240000,3.75342200,3.93893600,0.11727700,6183.24100000,43.94302000,-1.71755200,0.06731429,2329.22838444,-1.36914511,1.63156070,-0.94273869,9.83831108,0.16660719,-0.91246068,9.88053387,9.70208095,1.63156070,-0.91246068,-263.42993080,-90.20038566,-23.24536622,253.90120183,161.99961434,-13.12302672,277.25106399,117.65008650,-13.12302672,1452.74825724,1157.47814997,16.89799815,-127158.92124100,23.58281713,2.47028808,0.81036517,2.67639867,0.18389309,10.53629769
5487,116.65353255,18.97207058,5.10512137,-15.97715646,16.70866561,-1.46706733,17.42677605,201.45138977,20.42117349,18.83540000,0.02386587,17.89945000,0.01880734,17.52472000,0.01473366,17.33475000,0.01659798,17.27361000,0.02069782,-100.84260000,3.37233100,4.14593500,0.06732550,5977.63100000,22.50614000,-1.38185700,0.02062317,2754.65980026,-2.40271016,-0.94409871,0.96115147,10.77115369,6.19542203,0.99464621,10.81698076,10.72969848,-0.94409871,0.99464621,161.53101436,-170.95684809,-53.13937286,-170.96436715,81.24315191,-44.34329000,-177.42738797,65.94533011,-44.34329000,934.30239100,710.30728547,30.30928189,-148910.80849600,15.18157562,1.61344447,0.80786632,2.24516912,0.36888182,21.13537125
5494,43.71232825,35.01549307,42.00242889,-15.59762896,44.25685092,6.98721754,17.28882031,149.73757998,-21.35261466,19.21043000,0.02817105,17.95789000,0.01220056,17.35669000,0.01001058,17.12392000,0.01065894,16.97976000,0.01584559,169.15080000,2.38562500,4.52781200,0.08153743,5456.24900000,38.78980000,-1.45621400,0.01560545,1633.97878543,-1.31443421,0.76693726,-0.59494254,9.67672478,0.07933908,-0.56483699,9.69319572,9.64628476,0.76693726,-0.56483699,-325.85285869,-206.76541738,-11.18221696,316.28617374,45.43458262,-0.86509970,318.89219158,20.22412289,-0.86509970,2209.10696873,195.70327109,10.74564394,-122815.36772500,26.47569333,0.37827125,0.97182753,1.28591640,0.45841713,26.26536663
5553,46.96631967,37.10377678,11.07467999,-9.63225290,14.48369776,-2.37725305,17.08639947,151.01905089,-18.21819988,18.65598000,0.02119836,17.62300000,0.02105883,17.15816000,0.01046040,16.99535000,0.01176552,16.86486000,0.02346410,110.64530000,5.38775000,3.58513800,0.09365208,6368.82000000,13.38094000,-2.44229900,0.06055991,2447.25872856,-2.03350201,1.12630484,-0.76510279,10.42688996,0.10823043,-0.73275203,10.45260540,10.36588016,1.12630484,-0.73275203,-165.80859890,-100.24255154,-60.78820930,156.39752542,151.95744846,-50.97038587,171.89674233,134.17437191,-50.97038587,616.50586585,1399.02141102,35.94299897,-144685.49235200,15.56628467,3.60580990,0.62384810,2.48271178,0.21630914,12.39360089
5580,202.32438006,63.97862732,-6.25617088,-8.37499575,4.05135572,9.63673932,16.60169351,116.10337135,52.64478135,17.89154000,0.01326108,16.97835000,0.01676426,16.67735000,0.01326941,16.56957000,0.01098268,16.58249000,0.01320692,106.94240000,4.11536800,3.56114500,0.05712648,6197.90100000,67.10127000,-1.58106100,0.10194640,2515.21063343,-0.67147885,1.37045475,1.99931350,9.09903311,0.15119077,2.02739960,9.32216459,8.99523526,1.37045475,2.02739960,-31.74227015,-45.00272338,154.72440679,21.65918456,207.19727662,164.12272814,52.61921208,201.57145193,164.12272814,146.86396180,1834.10531515,459.94291976,-139526.03714400,14.21920622,7.92798127,0.28406428,8.17412348,0.64105190,36.72956833
5581,17.95204776,-0.78758821,-22.02218832,-46.08767902,-13.60351208,-49.23408773,16.44043341,134.28861652,-63.20929349,18.09971000,0.01887698,16.94753000,0.03099754,16.50468000,0.02148530,16.29196000,0.02215154,16.22351000,0.01625574,-294.42230000,3.44058300,4.09527100,0.13865520,5583.72800000,35.48322000,-1.53906200,0.02110004,1318.06260378,-0.41483984,0.42527118,-1.17658037,8.75884047,0.04857246,-1.14927982,8.83391931,8.74851020,0.42527118,-1.14927982,345.25856239,-232.21429514,124.16148851,-355.24441758,19.98570486,132.38325119,-353.85506549,37.21044546,132.38325119,2835.30650937,325.92035544,210.07670865,-106177.90139400,37.48310759,1.12662920,0.94164015,22.79245894,1.03345421,59.21256472
5589,305.97432248,13.27729821,-12.86090456,-71.79653269,-67.40073766,-27.87984102,16.62519508,55.85914330,-13.61078889,18.53647000,0.02605822,17.31022000,0.02120432,16.74850000,0.01227597,16.46406000,0.01245730,16.36773000,0.01496021,-61.85828000,2.21577600,4.49858000,0.06021344,5357.12500000,48.05610000,-1.67201200,0.10543710,1119.30150759,0.61054333,0.90038506,-0.26339977,7.77260856,0.11610144,-0.23930414,7.77629156,7.72028177,0.90038506,-0.23930414,242.71646849,-279.28430774,-129.21966697,-251.91196148,-27.08430774,-120.67661225,-253.35350598,2.27970826,-120.67661225,870.76310156,17.71927991,527.41412493,-146595.56481200,15.81732751,0.89959882,0.89237270,12.22058998,1.53135958,87.74044111
5665,253.29492175,22.46233632,-7.32086339,-19.60597139,-20.91079751,0.85305489,16.63619017,42.26658555,35.45252524,18.03072000,0.02114230,17.10066000,0.01382305,16.71926000,0.00921533,16.58363000,0.01358073,16.52099000,0.01147867,-432.42410000,3.78094000,3.87941600,0.10425270,6177.23100000,20.64248000,-2.02101900,0.04420096,2145.27251179,1.29321415,1.17535642,1.24431853,7.13044616,0.16559205,1.26627604,7.24201060,7.03290834,1.17535642,1.26627604,-121.37044746,-397.67105127,-243.75135833,112.53066111,-145.47105127,-234.07134552,87.01243608,-162.03028240,-234.07134552,151.15030297,-1155.34820536,892.94344644,-143959.41704800,13.06854466,7.05392972,0.29890036,10.60336633,2.17718238,124.74336150
5680,310.73949998,-6.76450725,16.80915622,-16.49231882,-6.99671738,-22.48533431,16.75255529,39.87632597,-27.83910599,18.27955000,0.02043166,17.28400000,0.01110198,16.82646000,0.00645156,16.65091000,0.00940894,16.57463000,0.01767639,-383.74970000,3.22915100,3.83352800,0.15713340,5608.80800000,45.24074000,-1.87482400,0.05019891,1495.75582141,1.01503432,0.84798806,-0.69850343,7.36612380,0.11537579,-0.67566819,7.39704720,7.31715081,0.84798806,-0.67566819,-285.74753937,-303.36688119,38.22571617,276.02683610,-51.16688119,48.41741470,268.30136698,-82.60290826,48.41741470,949.99771742,-608.46324825,83.41216019,-147517.18782500,15.60618773,1.44761199,0.83022998,4.16609768,2.57269561,147.40460059
5703,214.89115377,39.72916090,-51.97756272,-60.45176502,-29.12860008,74.21325742,16.46881078,73.12847124,67.80919556,17.91993000,0.04097398,16.98552000,0.02676696,16.55626000,0.01406379,16.35443000,0.00989413,16.33138000,0.02045564,-356.16230000,3.51785100,4.15932500,0.10828050,5688.24700000,37.17163000,-1.84389900,0.01948702,1269.45080301,0.13915257,0.45882462,1.17542412,8.20002594,0.05598328,1.20098407,8.28750796,8.18717933,0.45882462,1.20098407,8.68902781,-575.32564807,-161.10443971,-17.78614094,-323.12564807,-151.83077544,-35.83846335,-321.62421519,-151.83077544,729.68200904,-2637.32690819,262.03173519,-117592.58299300,25.82258561,8.07018183,0.52378148,9.90124751,2.72289650,156.01047724
5733,50.16978965,5.23558948,12.28886504,-12.45662706,17.49666231,0.22487691,17.21901990,176.69470918,-41.55223260,18.89903000,0.02317382,17.75181000,0.02153080,17.29535000,0.01423446,17.09468000,0.01759570,17.00119000,0.02006996,-237.76350000,3.71257900,4.04007200,0.06821377,6305.15800000,43.74039000,-1.22954200,0.03893814,3118.55704183,-2.32989411,0.13455671,-2.06854682,10.66718787,0.01261441,-2.03526460,10.85961321,10.66633918,0.13455671,-2.03526460,160.51980589,-268.36199991,160.19699189,-170.61903617,-16.16199991,168.99519180,-170.80933030,-14.00851264,168.99519180,810.78697089,-149.43143610,1114.56796953,-138047.99204100,18.04503235,3.01208732,0.71391269,17.98122955,1.69699192,97.23047499
5734,18.10911532,0.30759404,5.89281428,-8.89483033,7.35094853,-7.73348708,17.97402335,134.20888075,-62.10351215,19.66039000,0.03096619,18.58299000,0.02390559,18.05551000,0.01887447,17.85012000,0.01792717,17.78166000,0.02633639,-371.37820000,3.46377400,3.89097800,0.13715170,5335.04600000,64.69536000,-2.37467400,0.07432838,2009.48558675,-0.65557167,0.67393012,-1.77597193,9.01633359,0.07481525,-1.74791709,9.18419760,8.99111170,0.67393012,-1.74791709,116.36229076,-220.04655844,293.75425720,-126.87859952,32.15344156,302.68963245,-124.12035079,41.54709786,302.68963245,790.26579911,374.60249411,2069.56982627,-121307.85903400,24.29156605,6.74651567,0.56527496,24.04259360,1.41621839,81.14333687
5747,1.21278062,-5.12439701,1.60339966,-55.87330702,-22.62666773,-51.11194807,17.38400079,94.10374324,-65.35487242,19.74648000,0.03560672,18.24249000,0.01125172,17.46637000,0.01458501,17.12493000,0.01041554,16.94755000,0.01732567,-346.65370000,2.20170800,4.33715100,0.09079774,4840.81600000,123.24940000,-2.00637700,0.05167621,1003.74725565,-0.02995320,0.41748625,-0.91231386,8.37321495,0.04988041,-0.88621593,8.41998262,8.36280060,0.41748625,-0.88621593,133.55038945,-356.96025062,213.66160071,-143.81662662,-104.76025062,222.54371803,-148.86106984,-97.45929451,222.54371803,435.41199892,-816.04762218,959.47111364,-140428.18241300,15.89818246,5.10445370,0.51392257,13.86293364,2.05402751,117.68710756
5748,192.95714982,31.05213415,-14.76437991,-14.06803449,14.44893653,14.39182900,16.26461427,121.70938914,86.07518964,17.44330000,0.01972475,16.62632000,0.02983949,16.34768000,0.02429335,16.25208000,0.01391004,16.22798000,0.01503904,-307.20010000,4.26204600,3.62195800,0.13097580,6314.08400000,20.45850000,-2.51245800,0.04033332,2050.21492261,-0.07375989,0.11938367,2.04540662,8.39822392,0.01421583,2.07162688,8.64995971,8.39737534,0.11938367,2.07162688,-35.06752643,-210.41440087,-296.90564026,26.39406739,41.78559913,-287.49474008,26.98539726,41.40617615,-287.49474008,164.14854132,347.73833890,2066.46506783,-135828.61789100,15.29205113,8.50628061,0.28513639,15.17339430,1.42544039,81.67171820
5803,118.64625018,22.11902172,5.79432968,-24.58126625,25.01634197,-3.46345799,17.86874203,199.05793058,23.32842281,19.55114000,0.03169579,18.46099000,0.01421208,17.96171000,0.01108143,17.72675000,0.01775683,17.63090000,0.01899254,-155.01550000,2.86819400,4.40587900,0.24887230,5603.80200000,37.48579000,-1.42762700,0.04828185,2434.42614796,-2.11288658,-0.72991561,0.96403536,10.46535266,6.21338272,0.99662547,10.51270035,10.43986731,-0.72991561,0.99662547,213.84702165,-231.56271690,-98.08823280,-223.13982373,20.63728310,-89.45522145,-224.03579727,5.02393559,-89.45522145,1240.72492547,52.57725769,161.69671204,-140186.84363300,18.26972741,0.70110533,0.92608597,8.13056041,1.44352149,82.70768900
5822,132.91477336,9.90270964,23.64161687,-32.20019704,39.28112270,7.26444332,16.10995927,217.75295804,31.16569630,17.51441000,0.02237739,16.56872000,0.01562855,16.17285000,0.01211554,16.01986000,0.02473376,15.95591000,0.01436800,-88.10580000,3.41162400,3.69788200,0.02364145,6288.89500000,104.20700000,-1.56256700,0.07970417,1569.01549520,-1.06151063,-0.82199701,0.81198874,9.42488496,6.19585876,0.84129801,9.46235906,9.38897106,-0.82199701,0.84129801,260.59843111,-167.72665834,0.63772869,-270.19915222,84.47334166,9.12433708,-276.53694066,60.58587097,9.12433708,1463.81155413,571.01486440,31.71187597,-134814.94819300,20.47660808,1.18212564,0.89084074,2.61163443,0.41163075,23.58470480
5824,122.78246486,25.23399590,-0.49720184,-26.84627001,25.26997255,-9.07732947,16.63705811,197.24335275,27.95143100,18.05320000,0.01576512,17.03115000,0.01854167,16.72483000,0.01845746,16.54623000,0.01295764,16.49014000,0.01734656,287.75770000,3.56501800,3.73150400,0.11863820,6005.30100000,49.92071000,-1.69498000,0.04165645,2188.93869245,-1.84668217,-0.57317516,1.02600576,10.18960437,6.22690463,1.05776468,10.24435959,10.17347077,-0.57317516,1.05776468,-207.20120128,-338.86780083,51.67475314,197.43890303,-86.66780083,61.62122472,202.00143835,-75.42444587,61.62122472,967.71809327,-768.54526324,51.31181021,-145461.16834100,16.19613903,1.81739751,0.79821869,3.21813224,2.75321564,157.74763612
5828,139.31831272,21.65348695,1.80165554,-22.41187264,21.89730167,-5.10354558,17.17127368,207.08465752,41.28495666,18.75846000,0.02054671,17.72215000,0.01476698,17.22481000,0.01440170,17.02978000,0.01769463,16.92847000,0.01838177,-160.41760000,3.86920300,4.36112600,0.08508476,5535.05800000,56.27930000,-2.43159900,0.04497945,1477.99081403,-0.98882142,-0.50567141,0.97518484,9.32948696,6.22895732,1.00426643,9.38338308,9.31577283,-0.50567141,1.00426643,156.17219729,-92.45331907,-132.71363591,-165.35720635,159.74668093,-123.90043931,-173.77263146,150.54926208,-123.90043931,546.85253357,1404.54737726,234.03003461,-141124.90317000,16.24400615,4.38434455,0.57492049,7.11838681,0.54022762,30.95276260
5843,225.01399947,11.30103674,-17.54846435,-10.50539077,-18.25764263,9.21793479,17.39592656,11.56733489,55.91686409,18.73781000,0.02651205,17.86477000,0.02014642,17.45504000,0.02099177,17.29994000,0.01496882,17.22730000,0.01863756,267.54790000,3.67313300,4.12033700,0.21962610,5766.33100000,36.62034000,-2.18689300,0.05081140,2212.78416591,1.21484830,0.24865084,1.83268386,7.11378431,0.03496051,1.85488311,7.35163373,7.10943738,0.24865084,1.85488311,106.83318515,-173.62018790,275.77612278,-117.29342637,78.57981210,284.74132816,-114.47512306,82.63159771,284.74132816,276.36229277,587.82336294,1658.32222712,-136119.64969600,16.14908694,7.26958260,0.37916348,15.57688456,1.30357591,74.68939771
5856,342.26949563,30.88153646,5.23532543,-6.06238860,1.50320186,-7.86775521,16.43091853,94.10872843,-25.05417640,17.64335000,0.01450339,16.81650000,0.01187817,16.50198000,0.01186942,16.40315000,0.01720793,16.34007000,0.02090144,21.00014000,3.84006900,4.37627700,0.16310560,6281.38300000,5.44040300,-2.54116100,0.02508655,2251.62914702,-0.14614816,2.03452589,-0.95350874,8.71979542,0.23549326,-0.92704793,8.76893666,8.47912358,2.03452589,-0.92704793,-14.81862236,-17.64578662,-84.96998442,5.48376133,234.55421338,-75.62331815,60.05921988,226.80088350,-75.62331815,66.56761753,1977.65730609,81.00530189,-148466.08192400,11.28589027,7.42107972,0.20659736,2.63676208,0.28111843,16.10689935
5885,126.79714449,23.25320224,-12.00268984,-50.05655367,43.53417348,-27.46814280,16.54010801,200.74360311,30.78335071,19.20022000,0.02403264,17.44875000,0.02028487,16.67866000,0.01031721,16.33623000,0.01041964,16.13894000,0.01844533,339.44940000,1.75810300,4.56803300,0.05962947,4792.61900000,19.04446000,-1.44243200,0.05710398,796.94926736,-0.64028237,-0.24249955,0.40787325,8.97228388,6.25615439,0.43586973,8.98286482,8.96900619,-0.24249955,0.43586973,-264.13391715,-275.90679411,84.57624214,254.26864836,-23.70679411,94.70025374,254.81649910,-16.82585536,94.70025374,1199.10314388,-150.96635074,157.14335137,-140940.09529300,17.99787483,0.73262773,0.92177169,7.62950365,1.91719993,109.84746453
5886,320.97450889,-6.85106942,-17.37614653,-40.93117057,-44.22808072,-4.60087687,17.65471007,45.43884323,-36.85626111,19.78496000,0.04122696,18.46541000,0.01334457,17.75895000,0.01561247,17.45365000,0.01316366,17.22670000,0.01874469,-372.38080000,2.95445500,4.43368400,0.06925588,5566.68400000,50.73377000,-1.70621300,0.09046626,1646.03827343,0.92414568,0.93841177,-0.98730953,7.46813331,0.12598851,-0.96418919,7.53011792,7.40894044,0.93841177,-0.96418919,21.71504820,-469.79263445,194.63195022,-31.92243415,-217.59263445,203.86322442,-59.01111894,-211.85675399,203.86322442,208.59879127,-1582.17448144,510.52102458,-141774.57604600,14.20972259,6.78578123,0.35359672,8.77862448,2.43948358,139.77211356
5904,115.86920834,27.79983366,7.04934075,-51.97235289,51.31304694,-10.85310475,17.38554165,192.31350308,22.94768685,19.88631000,0.03779573,18.18990000,0.02739891,17.45786000,0.01266265,17.19863000,0.01139501,17.01382000,0.01619360,359.72890000,2.77444200,4.54592700,0.13649980,5060.02600000,51.09222000,-1.18261800,0.16847750,1400.66077538,-1.26014246,-0.27506661,0.54610435,9.59237645,6.25450583,0.57603488,9.60965672,9.58843180,-0.27506661,0.57603488,-278.43035540,-409.50667369,73.89546963,268.59835415,-157.30667369,84.06415578,272.99875331,-149.53978109,84.06415578,1418.54112791,-1434.44187508,84.20565049,-122340.10904900,25.70411482,3.37901720,0.76763045,6.46333140,2.77504978,158.99864047
5907,100.37417763,38.03886615,45.76431771,-41.79624145,56.48902536,25.50075663,17.59990354,177.30067834,14.51183744,20.73371000,0.05052952,18.65060000,0.01134770,17.70722000,0.01201538,17.31054000,0.01417662,17.06312000,0.01779443,-210.59320000,1.55793800,4.72472400,0.08403181,4796.78200000,49.17259000,-1.24506900,0.03889799,1159.87926106,-1.12162844,0.05288135,0.29064257,9.45086376,0.00559543,0.32014202,9.45628451,9.45071581,0.05288135,0.32014202,224.11622496,-321.50912835,82.96885906,-233.97409844,-69.30912835,91.56893589,-234.35824790,-67.99886512,91.56893589,940.32377316,-642.64801017,254.58361916,-141393.44560200,17.43063958,1.92969087,0.80065517,8.01864557,2.39033798,136.95627782
